#Measurements from IMU
#Number of channels: 9
#Number of samples: 2283
#Frequency: 200.000 Hz
#Unit system: SI

#Time	Roll	Pitch	Yaw	Angular velocity X	Angular velocity Y	Angular velocity Z	Linear acceleration X	Linear acceleration Y	Linear acceleration Z
11.000	-0.002	0.048	0.069	-0.006	-0.162	0.025	0.380	0.048	-0.500
11.005	-0.002	0.047	0.069	-0.098	-0.245	-0.009	0.366	0.033	-0.500
11.010	-0.002	0.046	0.069	0.016	-0.193	-0.043	0.357	-0.000	-0.500
11.015	-0.002	0.045	0.069	-0.063	-0.160	-0.081	0.324	0.045	-0.500
11.020	-0.002	0.044	0.069	-0.047	-0.282	-0.037	0.327	0.033	-0.500
11.025	-0.002	0.043	0.069	-0.002	-0.247	-0.091	0.320	0.018	-0.500
11.030	-0.002	0.042	0.069	0.000	-0.224	-0.027	0.314	0.034	-0.500
11.035	-0.002	0.041	0.069	0.061	-0.177	0.032	0.287	0.025	-0.500
11.040	-0.002	0.041	0.069	-0.104	-0.196	-0.012	0.264	0.011	-0.500
11.045	-0.002	0.040	0.069	-0.001	-0.213	0.151	0.261	0.018	-0.500
11.050	-0.002	0.039	0.070	0.060	-0.283	0.027	0.250	0.032	-0.500
11.055	-0.002	0.038	0.070	0.111	-0.203	-0.002	0.261	0.042	-0.500
11.060	-0.001	0.037	0.070	0.030	-0.143	0.048	0.243	0.016	-0.500
11.065	-0.001	0.036	0.070	-0.057	-0.188	0.114	0.238	0.036	-0.500
11.070	-0.001	0.035	0.070	0.001	-0.224	0.152	0.238	0.027	-0.500
11.075	-0.001	0.034	0.070	0.019	-0.070	0.052	0.200	0.016	-0.500
11.080	-0.001	0.033	0.070	0.003	-0.265	0.022	0.191	0.019	-0.500
11.085	-0.001	0.033	0.070	-0.015	-0.218	-0.077	0.188	0.022	-0.500
11.090	-0.001	0.032	0.070	-0.045	-0.120	0.118	0.179	0.040	-0.500
11.095	-0.001	0.031	0.070	-0.042	-0.267	-0.031	0.142	0.039	-0.500
11.100	-0.001	0.030	0.070	-0.047	-0.170	0.103	0.156	0.026	-0.500
11.105	-0.001	0.029	0.070	-0.080	-0.156	0.021	0.144	0.017	-0.500
11.110	-0.001	0.028	0.070	-0.048	-0.238	0.096	0.131	0.035	-0.500
11.115	-0.001	0.028	0.070	0.001	-0.122	-0.107	0.138	0.019	-0.500
11.120	-0.001	0.027	0.071	0.053	-0.151	0.093	0.101	0.034	-0.500
11.125	-0.001	0.026	0.071	0.032	-0.088	0.118	0.097	0.033	-0.500
11.130	-0.001	0.025	0.071	0.016	-0.172	-0.036	0.108	0.017	-0.500
11.135	-0.001	0.024	0.071	0.040	-0.093	-0.172	0.080	0.023	-0.500
11.140	-0.001	0.024	0.071	0.073	-0.128	0.019	0.065	0.020	-0.500
11.145	-0.001	0.023	0.071	-0.057	-0.126	0.107	0.066	0.027	-0.500
11.150	-0.001	0.022	0.071	-0.019	-0.116	0.077	0.054	0.005	-0.500
11.155	-0.001	0.021	0.071	-0.035	-0.111	-0.036	0.061	0.018	-0.500
11.160	-0.001	0.021	0.071	-0.076	-0.142	-0.057	0.025	0.039	-0.500
11.165	-0.001	0.020	0.071	0.087	-0.097	-0.015	0.019	0.020	-0.500
11.170	-0.001	0.019	0.071	-0.079	-0.028	0.027	0.016	0.014	-0.500
11.175	-0.001	0.019	0.071	-0.000	-0.157	0.008	0.016	0.003	-0.500
11.180	-0.001	0.018	0.071	-0.035	-0.131	-0.018	0.008	0.015	-0.500
11.185	-0.001	0.017	0.071	-0.026	-0.108	-0.116	-0.008	0.015	-0.500
11.190	-0.001	0.017	0.072	0.029	-0.190	-0.056	-0.003	0.038	-0.500
11.195	-0.001	0.016	0.072	-0.069	-0.068	0.020	-0.011	0.031	-0.500
11.200	-0.001	0.015	0.072	-0.016	-0.135	0.156	-0.031	0.005	-0.500
11.205	-0.001	0.015	0.072	-0.006	-0.083	0.068	-0.045	0.029	-0.500
11.210	-0.001	0.014	0.072	-0.038	-0.061	0.134	-0.041	0.023	-0.500
11.215	-0.001	0.014	0.072	0.017	-0.155	0.009	-0.046	0.022	-0.500
11.220	-0.001	0.013	0.072	-0.038	-0.228	0.007	-0.044	0.009	-0.500
11.225	-0.001	0.012	0.072	0.063	-0.157	0.162	-0.068	0.013	-0.500
11.230	-0.001	0.012	0.072	-0.030	-0.035	0.143	-0.074	0.004	-0.500
11.235	-0.001	0.011	0.072	0.016	-0.087	0.026	-0.074	0.016	-0.500
11.240	-0.001	0.011	0.072	-0.059	-0.036	0.037	-0.077	0.022	-0.500
11.245	-0.001	0.010	0.072	0.055	-0.108	0.138	-0.081	0.014	-0.500
11.250	-0.001	0.010	0.072	-0.010	-0.079	0.124	-0.083	0.011	-0.500
11.255	-0.001	0.009	0.072	-0.013	-0.005	0.136	-0.095	-0.025	-0.500
11.260	-0.001	0.009	0.073	0.041	-0.146	-0.033	-0.113	0.001	-0.500
11.265	-0.001	0.008	0.073	-0.027	-0.156	-0.002	-0.114	0.019	-0.500
11.270	-0.001	0.008	0.073	-0.024	-0.136	0.017	-0.104	0.025	-0.500
11.275	-0.001	0.007	0.073	-0.039	-0.095	-0.002	-0.094	0.003	-0.500
11.280	-0.001	0.007	0.073	0.029	0.023	0.011	-0.129	0.021	-0.500
11.285	-0.001	0.006	0.073	-0.015	-0.164	0.012	-0.127	0.010	-0.500
11.290	-0.001	0.006	0.073	0.013	-0.107	0.019	-0.144	0.005	-0.500
11.295	-0.001	0.005	0.073	0.010	-0.049	-0.033	-0.146	-0.016	-0.500
11.300	-0.001	0.005	0.073	0.070	-0.132	0.169	-0.159	0.020	-0.500
11.305	-0.001	0.004	0.073	0.016	-0.033	0.122	-0.153	0.016	-0.500
11.310	-0.001	0.004	0.073	0.006	-0.101	-0.042	-0.169	-0.003	-0.500
11.315	-0.001	0.004	0.073	0.009	-0.111	0.049	-0.162	0.014	-0.500
11.320	-0.001	0.003	0.073	-0.060	-0.080	0.097	-0.157	0.009	-0.500
11.325	-0.001	0.003	0.074	0.029	-0.025	0.205	-0.167	0.011	-0.500
11.330	-0.001	0.003	0.074	0.019	-0.143	0.093	-0.174	-0.001	-0.500
11.335	-0.001	0.002	0.074	0.060	-0.031	-0.016	-0.168	0.015	-0.500
11.340	-0.001	0.002	0.074	0.004	0.027	-0.074	-0.183	0.006	-0.500
11.345	-0.001	0.002	0.074	0.066	0.002	-0.070	-0.183	0.003	-0.500
11.350	-0.001	0.001	0.074	0.065	-0.081	-0.002	-0.195	0.014	-0.500
11.355	-0.001	0.001	0.074	-0.053	0.139	0.047	-0.181	0.008	-0.500
11.360	-0.000	0.001	0.074	0.016	0.044	-0.127	-0.191	0.016	-0.500
11.365	-0.000	0.001	0.074	-0.015	-0.066	0.147	-0.215	0.012	-0.500
11.370	-0.000	0.000	0.074	0.054	-0.063	-0.029	-0.186	0.013	-0.500
11.375	-0.000	0.000	0.074	-0.044	-0.056	0.092	-0.206	0.010	-0.500
11.380	-0.000	-0.000	0.074	-0.019	-0.114	-0.039	-0.214	-0.007	-0.500
11.385	-0.000	-0.000	0.074	-0.050	-0.008	0.026	-0.206	0.010	-0.500
11.390	-0.000	-0.001	0.074	-0.002	-0.082	-0.070	-0.208	-0.004	-0.500
11.395	-0.000	-0.001	0.075	0.013	-0.006	-0.100	-0.195	0.016	-0.500
11.400	-0.000	-0.001	0.075	-0.037	-0.073	-0.017	-0.199	0.006	-0.500
11.405	-0.000	-0.001	0.075	0.034	-0.093	0.150	-0.204	-0.005	-0.500
